date,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
11/19/16,752.88,5.708333333,2.416666667,79.70833333,16.79166667,1,0,1,2
11/20/16,442.21,7.6875,4.666666667,85,20.45833333,3,0,1,2
11/21/16,801.25,9.979166667,9,86.41666667,16.72916667,7,0,0,2
11/22/16,1142.58,10.4375,9.395833333,75.35416667,19.91666667,[2 7],0,0,2
11/23/16,1198.67,9.041666667,7.9375,84.14583333,10.8125,2,0,0,2
11/24/16,1164.21,10.08333333,8.541666667,77.27083333,22.10416667,3,0,0,2
11/25/16,1142.21,8.208333333,6.145833333,70.3125,16.02083333,1,0,0,2
11/26/16,815.88,6.333333333,4.979166667,85.5,7.833333333,1,0,1,2
11/27/16,643.58,7.541666667,5.791666667,77.75,10.72916667,[3 4],0,1,2
11/28/16,1115.21,6.791666667,4,64.64583333,16.47916667,1,0,0,2
11/29/16,1150.29,3.0625,1.625,76.625,6.833333333,1,0,0,2
11/30/16,1122.25,2.791666667,0.041666667,73.58333333,10.75,1,0,0,2
12/1/16,1093.54,4.395833333,1.520833333,72.95833333,12.45833333,1,0,0,3
12/2/16,1082.96,6.875,5.729166667,85.08333333,6.583333333,4,0,0,3
12/3/16,745.75,6.5625,4.291666667,75.91666667,13.35416667,4,0,1,3
12/4/16,636.13,4.666666667,2,78.02083333,13.85416667,1,0,1,3
12/5/16,1092.96,3.625,2.0625,90.5,7,1,0,0,3
12/6/16,1170.63,7.25,6.5625,93.625,6.5,4,0,0,3
12/7/16,1226.00,12.10416667,12.0625,83.5625,12.79166667,1,0,0,3
12/8/16,1181.92,12.79166667,12.79166667,83.47916667,16.3125,3,0,0,3
12/9/16,1238.08,13.125,13.125,85.41666667,14.3125,1,0,0,3
12/10/16,618.00,12.3125,12.0625,89.1875,15.10416667,4,0,1,3
12/11/16,727.08,8,5.5625,86.58333333,15.27083333,1,0,1,3
12/12/16,1053.13,8.291666667,7.083333333,91.45833333,10.5625,4,0,0,3
12/13/16,1105.00,11.625,11.375,90.75,9.958333333,3,0,0,3
12/14/16,1202.54,10.29166667,9.479166667,85.16666667,9.854166667,1,0,0,3
12/15/16,1174.79,9,7.520833333,89.54166667,11.75,4,0,0,3
12/16/16,1150.88,9.541666667,8.5625,89.95833333,8.041666667,4,0,0,3
12/17/16,718.25,7.416666667,6.458333333,95.9375,6.208333333,4,0,1,3
12/18/16,623.75,8.145833333,7.208333333,90.72916667,6.520833333,4,0,1,3
12/19/16,980.63,7.1875,6.020833333,88.39583333,7.458333333,4,0,0,3
12/20/16,1036.00,6.208333333,3.958333333,80.02083333,11.20833333,4,0,0,3
12/21/16,964.00,10.3125,9.3125,83.33333333,17.16666667,3,0,0,3
12/22/16,894.21,8.291666667,6.416666667,80.10416667,12.60416667,1,0,0,3
12/23/16,600.38,9.916666667,8.875,84.66666667,21.29166667,[1 2 4],0,0,3
12/24/16,328.75,9.020833333,6.104166667,75.35416667,24.89583333,2,0,1,3
12/25/16,1527.21,12.5,12.5,79.41666667,27.66666667,4,0,1,3
12/26/16,477.29,8.354166667,5.541666667,70.54166667,22.02083333,1,1,0,3
12/27/16,451.75,4.1875,2.458333333,81.91666667,7.5,1,1,0,3
12/28/16,517.83,2.166666667,0.020833333,97.22916667,7.395833333,1,0,0,3
12/29/16,585.50,3.770833333,2.4375,89.97916667,6.0625,1,0,0,3
12/30/16,481.92,3.270833333,1.0625,98.6875,9,4,0,0,3
12/31/16,476.00,7.4375,5.041666667,90.95833333,13.3125,4,0,1,3
1/1/17,267.54,7,4.4375,88.4375,14.125,7,0,1,3
1/2/17,492.63,3.729166667,0.9375,83.14583333,11.16666667,1,1,0,3
1/3/17,809.83,3.395833333,-0.625,81.39583333,18.9375,1,0,0,3
